ASVID,D273,D274,D275,D276,D277,D278,D279,D291,D292,D293,D294,D295,D296,D307,D308,D309,D311,D312,D313,D348,D349,D350,D351,D352,D353,D354,D362,D363,D364,D365,D366,D370,D371,D372,D373,D375,D377,D378,D379,D380,D381,D382,D383,D385,D386,D387,D388,D390,D391,D392,D393,D394,D395,D396,D404,D405,D406,D407,D408,D409,D410,D411,D412,D413,D414,D415,D416,D417,D439,D440,D441,D442,D443,D444,D445,D453,D454,D455,D456,D457,D458,D459,D467,D468,D469,D470,D471,D472,D473,D474,D475,D476,D477,D478,D479,D480,D502,D503,D504,D505,D506,D507,D508,D509,D510,D511,D512,D513,D514,D515,D516,D517,D518,D519,D520,D521,D522,D531,D532,D534,D535,D537,D538,D540,D541,D542,D543
2ccf1f15767862d5c6819988bf8e33ff,0,0,0,0,0,0,0,0,310,0,0,0,0,0,224,238,0,0,0,116,0,95,0,0,0,0,768,953,2001,0,0,140,402,0,0,0,0,70,98,0,0,0,0,0,0,0,0,153,143,252,0,0,0,0,162,249,330,241,0,0,0,635,452,65,0,0,0,0,2065,1499,2628,0,0,0,0,396,577,3306,0,0,0,0,0,0,126,0,60,0,0,112,321,213,0,20,0,0,0,0,0,0,0,0,0,670,440,345,0,0,0,0,714,691,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f73f53061dd36adef44555e3f36fe23,0,0,0,0,0,182,0,114,0,0,89,287,0,268,304,261,0,0,124,0,348,0,0,105,0,0,223,198,159,310,304,376,168,0,260,198,305,181,254,210,185,0,0,0,0,314,0,296,154,0,0,0,0,0,0,0,409,0,224,426,0,0,0,0,0,0,116,0,672,349,497,1020,310,706,0,204,232,187,142,137,105,77,487,442,310,0,395,650,390,0,0,0,0,413,327,226,66,89,0,0,666,378,206,0,0,0,512,577,470,152,272,333,0,0,951,184,346,0,0,457,233,0,0,0,256,205,724
bdcfdb40ee97fc620dafa95637fcba13,435,392,424,0,0,0,0,312,489,46,0,0,0,192,161,0,0,0,0,1591,1214,0,0,0,0,0,342,505,0,191,0,460,0,0,0,0,305,361,359,0,0,0,135,0,170,0,0,162,0,0,0,0,0,0,362,360,190,0,0,0,0,835,640,119,0,0,0,0,292,295,394,0,0,0,0,207,0,288,0,0,0,0,540,368,196,0,0,0,0,1153,1351,1465,339,0,0,0,256,242,269,212,0,0,0,0,80,224,0,0,0,0,0,0,516,0,0,0,0,2106,529,75,33,0,0,0,0,0,0
470c8b08a68f96833bdcfb52a30773a5,388,0,0,670,172,0,0,0,0,0,112,0,0,0,61,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,103,92,99,0,0,0,0,0,0,0,0,0,1244,0,0,0,0,0,5391,235,0,0,0,0,0,1560,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,724,782,0,382,0,156,0,0,0,0,0,0,0,61,102,0,0,0,0,117,0,0,0,0,0,0,0,1971,5973,0,0,0,0,0,0,0,280,169,0,0,0,0,0,0
5ed5e69ab513697db23c20ea0901f0fb,0,0,0,42,136,0,0,0,1317,239,0,0,0,0,0,0,14,0,143,0,0,0,0,0,221,0,0,0,0,0,0,0,247,59,0,490,156,0,47,587,0,0,0,162,131,641,184,0,0,214,0,0,0,0,0,0,0,101,0,2530,2383,0,0,0,0,0,84,4085,0,0,0,390,0,2055,0,0,0,0,0,0,187,0,0,0,0,0,210,0,0,0,0,0,0,1419,161,140,96,0,242,0,214,0,0,0,0,0,0,0,152,0,0,0,0,0,127,221,195,0,0,0,382,0,0,0,86,515,55
a31ba174fd24ce83675422d4ec5c1052,0,0,0,179,5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,210,0,0,0,1438,0,0,0,0,4100,295,0,0,0,442,824,0,0,0,0,0,0,0,0,0,0,0,477,1520,0,0,0,0,0,0,0,0,0,0,0,0,55,737,64,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,315,0,0,0,0,94,0,0,0,0,0,0,0,305,0,0,0,0,501,0,0,0,0,525,34,0
da876ea5c6a514c4e1296490d2ceaaca,0,0,0,0,989,990,0,0,0,1024,156,548,0,0,0,0,338,0,0,0,0,0,0,0,204,124,0,0,0,2871,0,0,0,813,436,0,0,0,0,1384,226,0,0,0,1576,1385,131,0,0,0,69,122,147,0,0,0,0,2089,453,664,0,0,0,0,294,733,491,0,0,0,0,452,0,892,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,52,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0
efc68ab89402795c76d7288ab0af2fe8,0,266,355,0,0,0,0,0,888,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,475,269,0,0,0,588,597,360,0,0,0,0,0,0,0,0,425,258,440,0,0,0,0,782,692,567,0,0,0,0,434,0,0,0,0,0,0,386,306,459,0,0,0,0,0,0,452,0,0,0,0,2002,1203,1141,0,0,0,0,480,721,0,136,0,0,0,449,442,501,273,0,0,0,288,0,565,0,0,0,0,353,382,548,0,0,0,0,304,0,0,0,347,119,0,0,0,0
070ac3ba58579d7e9754c74d07cb9383,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16356,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760ea90cfe74b77d6a72b8a4dba50018,105,73,96,28,71,37,103,169,675,107,50,66,64,0,0,213,0,0,64,0,0,118,317,66,0,43,178,378,321,687,143,10,626,107,16,96,641,332,397,0,24,32,205,1225,358,65,0,0,0,426,74,0,0,84,55,0,138,420,21,194,122,0,0,115,110,0,30,109,833,715,882,79,18,65,16,0,0,136,0,22,0,0,389,738,430,169,209,58,109,0,0,397,441,0,48,35,527,636,811,541,56,0,60,0,0,0,0,0,28,0,0,18,400,28,55,12,0,0,159,42,91,0,0,0,23,34,26
5b2f9bda94dd54330d8de22256613968,462,449,437,0,0,80,150,127,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,362,364,0,0,0,565,0,154,74,0,196,184,177,0,52,0,146,621,0,0,0,186,168,0,0,0,0,0,570,577,0,0,874,2434,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,41,265,190,175,0,0,0,0,0,0,87,207,94,99,0,177,364,454,509,379,0,0,0,3294,1656,211,0,0,0,0,0,0,0,0,0,0,0,208,0,68,130,0,0,0,0,0,57
13539f5e6e73e05156088a7bf9800f36,0,0,0,0,133,197,48,0,0,0,39,33,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,166,0,0,0,0,114,0,0,0,0,0,46,0,158,0,0,0,0,93,557,81,0,0,25,6,84,196,158,0,0,0,0,238,1058,53,0,0,0,0,24,1561,39,0,0,0,0,0,592,553,0,0,0,0,0,157,280,0,0,0,0,132,251,82,0,0,0,0,1346,1204,0,0,0,0,0,633,1527,362,0,0,59,1655,0,0,0,1508,2723,699
42d8a28dffe024560c024c756b6b0951,528,582,608,0,0,0,0,2437,4199,175,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,1231,1712,3457,56,0,0,0,0,0,0,245,152,150,0,0,0,139,571,311,0,0,0,0,133,0,0,0,0,310,301,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d3435b69e7c0793117b7721150a9ae8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,651,0,0,0,0,0,836,2872,0,0,0,0,0,0,134,1351,0,0,0,0,0,667,0,0,0,0,0,0,675,0,0,0,0,0,393,187,0,0,0,0,0,0,0,0,0,0,0,6703,0,0,0,0,1154,0,0
354bfa6c30fdd33ca8b1824f0c386b31,205,134,224,0,0,0,0,57,0,0,0,0,0,1198,824,218,0,0,0,519,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,331,0,0,0,0,0,947,903,1623,0,0,0,0,1078,1114,0,0,0,0,0,359,132,0,0,0,0,0,1305,1058,0,0,0,0,0,353,424,0,0,0,0,0,456,1011,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,122,0,0,442,127,0,0,0,0
b52c88c52b9e04ba438320e56a311572,278,158,335,86,0,0,0,0,369,0,0,0,0,757,482,219,0,0,0,221,351,381,0,0,0,0,129,104,284,0,0,67,33,0,0,0,374,176,270,0,0,0,0,162,0,0,0,108,0,0,0,0,0,0,1292,1241,553,0,0,0,0,767,686,111,0,0,0,0,176,0,75,0,0,0,0,2013,1816,53,0,0,0,0,88,150,85,0,0,0,0,257,572,242,0,0,0,0,38,0,0,0,0,0,0,259,116,337,0,0,0,0,223,158,404,0,0,0,0,89,116,0,0,418,0,0,0,0,0
7b06ce2140c60cda9883867bf19fdc70,277,196,336,0,0,0,168,111,447,91,130,168,0,107,116,0,0,0,0,0,246,0,185,206,146,136,59,0,0,127,0,237,342,0,64,132,124,0,0,0,0,101,0,0,0,92,0,374,166,176,0,116,171,76,327,296,93,230,587,806,752,370,222,0,0,310,450,541,181,205,205,249,0,0,0,0,0,0,0,0,0,84,0,141,0,0,105,203,82,268,906,392,342,148,185,241,0,0,85,0,0,0,294,0,0,126,82,300,384,131,0,0,73,0,0,0,181,0,206,58,0,163,0,0,137,214,140
6fc56ad4136bef51967a799db040f7d7,198,135,248,0,0,0,0,596,1114,126,0,0,0,402,338,82,0,0,0,285,118,87,0,0,0,0,257,371,96,336,0,310,131,87,0,0,277,214,270,0,0,0,331,1236,234,0,0,396,215,93,0,0,0,0,200,179,52,0,0,0,0,423,323,140,0,0,0,0,220,178,183,0,0,0,0,831,703,0,0,0,0,0,332,275,158,0,0,0,0,64,0,0,0,0,0,0,223,311,391,170,0,0,0,368,340,172,0,0,0,0,624,627,147,0,0,0,0,243,96,0,0,153,0,0,0,0,0
30a2a3af22ea9632422a62283975f8cb,0,0,0,158,297,456,328,53,393,560,413,489,432,0,0,0,28,162,281,0,0,0,65,0,232,207,0,0,0,766,0,23,0,160,0,286,0,0,51,0,249,148,0,321,392,458,75,0,0,0,238,0,171,255,0,0,0,271,0,0,242,0,0,0,470,0,0,234,167,91,211,0,346,600,0,0,0,0,100,0,0,53,0,0,274,146,458,0,569,0,0,0,31,0,0,311,0,0,0,0,0,0,154,0,0,0,0,0,257,0,0,0,108,0,0,66,293,0,0,0,188,0,0,0,0,132,2666
9c0576362a77fe1c27d1842401a857a4,0,0,0,244,160,158,0,0,0,108,52,41,0,0,0,0,0,0,0,0,0,93,990,405,0,69,0,0,41,517,357,0,118,92,152,34,55,31,120,183,175,0,0,0,2028,160,0,0,0,67,306,533,417,80,0,0,139,634,227,234,44,38,0,777,176,130,92,100,40,0,61,612,0,87,0,0,0,82,396,0,0,0,0,0,79,304,94,81,25,0,0,72,1855,269,93,0,25,52,72,0,250,126,37,0,0,772,0,0,0,0,0,0,0,155,92,84,0,0,0,108,122,0,0,0,52,0,55
9f591b104a25afa740334157d63bc411,0,0,0,0,0,0,0,0,88,0,0,0,0,0,226,218,0,0,0,0,0,0,850,1103,0,0,0,0,0,1734,0,0,488,378,40,0,325,222,289,0,0,0,0,27,0,0,0,2782,801,0,0,0,0,0,0,0,92,0,0,0,0,0,0,132,71,23,0,0,0,0,257,46,0,0,0,0,0,909,389,0,0,0,0,0,195,0,0,0,0,0,25,0,445,12,0,0,364,389,360,0,0,21,0,1015,397,870,153,0,0,0,0,172,99,79,0,0,0,0,330,0,0,0,0,0,0,0,0
763647b1aee326eedf523bf3ed92d712,0,28,190,19,55,220,0,0,0,0,0,0,0,0,51,111,64,61,0,215,0,89,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,1056,0,0,0,0,2578,395,721,0,160,0,154,0,667,219,241,0,0,0,0,0,0,342,3260,0,626,101,0,658,269,330,0,0,0,0,0,0,0,0,0,0,80,0,0,100,45,0,300,111,464,0,0,622,0,0,272,314
78951b2d4ca30531381672a30be0978a,183,164,0,0,0,0,0,93,500,49,0,0,0,368,390,179,0,0,0,541,200,87,44,0,0,0,719,754,373,130,0,403,300,0,0,0,0,0,64,0,0,0,155,218,0,0,0,824,377,0,0,0,0,0,0,64,0,0,0,0,0,358,185,42,0,0,0,0,483,480,451,0,0,0,0,0,205,0,0,0,0,0,566,415,289,0,0,0,0,883,173,267,0,0,0,0,169,197,194,125,0,0,0,1347,585,966,0,0,0,0,0,0,0,0,0,0,0,238,153,0,0,134,0,0,0,0,0
9f50b3d30c7cba1ef14533892f4e2b5f,0,0,0,0,0,0,0,0,7160,360,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,401,663,347,149,0,227,272,282,574,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,251,542,0,0,0,346,0,801,432,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,775,0,0,0,0,327,808
a52196ae2db82d5f270103453bc3a2ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,193,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,500,714,0,0,0,0,0,0,216,0,0,0,0,0,0,899,165,0,0,0,1802,1510,1754,73,0,0,0,0,0,1132,0,0,0,0,0,0,818,309,0,0,0,0,183,252,322,0,0,0,206,297,350,331,0,0,0,67,223,341,0,0,0,0,116,90,514,279,0,74,0,0,186,0,0,0,0,0,0,0,0
56096707378b6b4c41b6518bd148102a,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,323,0,0,0,0,0,0,2554,0,0,0,676,0,0,0,0,0,441,297,619,585,96,161,128,75,505,0,0,0,0,0,0,147,928,695,1268,428,401,655,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,95,110,0,929,526,0,0,0,75,0,0,0,90,112,272,522,1567,0,0,0,0,0,0,0,0,0,0
a32e35071373097dc70182413f4c3ace,1000,521,1514,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,3593,145,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,282,0,0,0,0,0,516,229,521,0,0,0,0,401,243,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,506,1101,836,372,0,0,0,1465,570,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32b98baa6b77bbc27160315339c650ae,1050,0,580,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,570,0,1445,0,0,0,0,0,0,0,817,729,0,0,0,0,820,0,0,0,0,896,0,0,0,0,0,0,1030,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,1399,0,0,0,0,0,0,0,0,0,840,0,0,1351,1328,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f26485df52a1b9756dec85dbe84cc764,356,332,307,31,0,0,0,288,524,0,0,0,0,0,46,0,0,0,0,81,34,0,0,0,0,0,165,224,335,126,0,0,0,0,0,0,424,238,286,0,0,0,1305,2628,100,0,0,0,0,118,0,0,0,0,461,398,100,31,0,0,0,344,271,54,0,0,0,0,300,239,303,0,0,0,0,109,181,232,0,0,0,0,539,634,236,75,0,0,0,0,0,160,60,0,0,0,217,209,248,136,0,0,0,209,155,433,0,0,0,0,113,98,86,0,0,0,0,0,165,0,0,359,56,0,0,0,0
e2d2cc611a9e768bb8d2680e1ddbb4ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,14265,72,41,110,0,0,0,0,0,56,0,183,102,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e401b165aa34a990ec26b307fb8a93c5,81,166,297,0,0,0,0,170,134,0,0,0,0,134,92,341,0,68,66,160,136,355,213,146,113,205,250,244,0,180,0,196,364,288,162,398,0,0,0,0,0,0,0,51,0,0,0,339,309,594,93,121,0,0,1031,854,157,321,245,0,228,135,135,470,125,150,161,218,0,0,0,0,0,0,0,0,0,1065,0,152,0,156,426,351,536,83,0,0,0,0,0,477,0,46,208,254,0,77,107,0,0,193,0,0,0,0,0,0,0,0,0,0,105,0,0,73,0,0,0,0,0,0,0,0,0,0,0
03c606eadb88d4de3cdc7b3fd90b82b3,0,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30e7fa14584ff5eb7e1b9fe80ef90087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c286d048f5b44ef1cf54e217bc6939b6,0,0,0,0,685,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,296,177,0,0,0,0,845,108,0,0,0,0,192,0,0,0,0,103,0,0,0,0,0,0,327,276,44,519,0,0,0,291,245,0,185,0,0,0,742,0,55,75,0,0,0,0,0,0,0,0,0,0,0,292,0,1078,0,0,0,0,1051,0,520,0,0,0,0,336,60,3337,0,0,0,46,0,0,130,0,0,0,0,0,0,538,0,0,188,0,0,0,0,0,0,1189
0c0edc02c65189fd1ff742b42c7d07e7,0,56,61,0,0,0,0,0,32,0,0,0,0,160,178,115,0,0,0,78,168,0,0,0,0,0,0,0,0,0,49,434,0,0,0,0,0,0,37,95,30,0,0,254,0,0,0,4218,1774,392,0,0,0,235,1052,804,220,1012,107,36,0,0,0,0,0,0,0,0,161,113,267,0,0,0,0,69,48,274,16,0,0,0,0,0,170,0,0,0,0,0,62,98,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,664,92,0,36,0,0,0,0,0,0,0,51,0,0,0,0
7552570b4045aff0cefab4c92dc24f96,107,131,200,93,0,0,0,0,0,1154,0,0,0,29,0,370,0,0,0,0,0,0,166,0,0,0,0,0,0,288,0,0,0,72,0,0,726,577,678,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,132,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,502,0,0,0,0,0,76,0,291,156,0,0,0,0,0,151,0,0,0,642,1111,1345,778,0,0,0,0,0,210,56,0,0,0,0,0,0,150,0,0,0,2423,402,72,87,0,0,0,68,54,56
41ea05b38cb83f1b8e01b3158666a781,0,0,0,516,129,0,0,0,0,1864,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,642,22,0,0,400,0,0,0,0,0,0,0,0,0,0,6793,150,0,0,0,0,387,38,0,0,0,0,0,84,0,0,0,0,0,0,150,0,0,0,0,0,0,118,0,0,0,0,0,0,29,0,0,0,0,0,0,0,135,1001,0,0,0,0,0,43,119,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,52,156,0,0,0,0,577,0,0,0,0,333,0,0
baeb69915a8a614f6f2e58f4de29c99c,193,202,375,0,0,0,0,0,0,0,0,0,0,343,343,101,0,0,0,1534,466,0,0,29,0,0,142,145,0,0,0,814,0,0,0,0,223,159,115,0,0,0,120,0,0,0,0,315,90,0,0,0,0,0,60,49,0,0,0,0,0,441,353,0,0,0,0,0,226,176,185,0,0,0,0,0,0,78,0,0,0,0,397,120,120,0,0,0,0,327,1042,243,0,0,0,0,66,100,120,36,0,0,0,0,0,0,0,0,0,0,1154,1041,0,0,0,0,0,397,0,0,0,1035,311,0,0,0,0
ba1da748047bb39dba8bf7aac7cb1400,0,0,0,0,0,0,0,2164,369,0,0,0,0,184,137,0,0,0,0,300,666,0,0,0,0,0,1436,1920,1041,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,118,0,0,0,0,0,55,0,54,0,0,0,0,589,539,0,0,0,0,0,1039,955,497,0,0,0,0,252,346,208,0,0,0,0,82,0,119,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,32,0,0,0,0
efae916a85c46c8295b3d0c172a32204,234,205,256,0,0,0,0,0,339,412,76,0,0,137,116,183,0,0,0,0,0,0,0,623,0,0,0,0,0,139,116,140,0,0,0,0,202,187,248,0,0,0,145,2528,219,345,0,119,0,0,0,269,236,0,0,0,107,0,0,0,94,0,0,0,0,0,0,0,388,326,300,0,0,107,0,0,0,67,0,0,0,0,0,0,0,101,113,105,0,0,0,0,154,183,0,0,177,186,259,0,0,0,63,0,0,0,0,0,0,0,323,568,322,714,571,91,0,279,0,90,0,0,0,0,527,0,0
74c8498d80a1a1dae35d9b77c6bdcb01,386,483,1065,0,136,140,248,87,92,0,80,179,0,0,0,0,0,0,77,0,0,184,0,138,139,190,0,39,0,83,114,157,291,58,51,68,203,135,174,106,144,152,0,8,110,211,41,0,0,0,33,0,0,138,391,264,248,126,187,214,330,0,0,166,123,229,209,411,105,86,177,220,173,173,0,0,0,0,23,0,0,31,0,0,98,0,171,127,130,0,0,151,72,84,270,212,100,123,239,0,182,220,255,202,214,62,0,77,0,0,0,0,64,0,0,0,112,0,0,224,127,0,0,0,77,117,137
ad5290c44d51d30c49102f80126c0935,1017,232,218,34,0,0,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,256,285,636,64,0,137,0,40,0,0,332,0,246,0,0,0,0,275,0,0,0,61,31,221,0,49,0,0,740,612,114,0,0,0,0,0,0,96,0,0,51,0,382,400,0,0,0,0,0,0,0,94,0,0,0,0,614,522,259,0,0,0,0,0,0,155,0,0,0,0,265,433,770,233,0,0,0,168,39,161,0,0,0,0,0,0,385,0,85,0,0,79,106,0,0,0,0,0,0,0,0
20fd25608dda9c80c53c2393bff4b780,0,0,0,0,383,719,288,0,0,311,365,271,0,0,0,0,0,122,350,0,0,0,0,333,0,0,0,0,0,149,187,0,0,0,194,430,0,0,0,1191,841,151,0,0,133,334,101,0,0,0,0,0,0,724,0,0,0,0,463,84,0,0,0,0,0,277,0,582,0,0,0,0,258,729,0,0,0,0,0,0,34,224,0,0,0,0,151,326,0,0,0,0,0,0,239,0,0,0,0,0,339,575,149,0,0,0,0,0,36,0,0,0,0,0,0,45,172,0,0,200,0,0,0,0,293,380,0
e5d7de6073a68672acdd14de3ab736a7,0,0,0,0,0,0,148,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,999,0,0,0,0,0,0,0,0,0,0,0,0,0,323,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,48,0,0,145,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1233,1936,143,0,0,0,0,255,443,0,0,0,0,0,2060,471,0,0,0,0,91,0,0,0,0,0,0,340,245,0,348,0,0,529,242,0,0,0,505,188,655
9eabde6aecfd21b1ce61cc9e9ff9a326,146,0,129,234,146,223,235,0,407,1329,75,165,0,0,0,0,107,0,0,0,0,0,324,0,0,89,0,0,0,410,293,0,0,0,0,41,0,0,33,0,0,0,0,0,135,83,0,0,0,48,0,0,0,0,0,0,0,1366,0,0,0,0,0,333,257,70,71,77,156,167,179,317,74,169,0,0,0,323,313,0,0,81,0,0,0,289,167,249,0,0,0,451,1810,504,425,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8345ae571d10d99de2e6caf6edc263c,0,0,0,563,30,0,0,0,0,163,1442,3798,407,0,0,0,0,0,1036,97,30,0,65,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,212,170,675,0,0,0,0,330,75,0,0,0,0,0,0,0,0,239,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,58,107,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,0,0,0,0,169,0
0bb6afa975ff310a92848ca7a6e2d87b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,174,8027,0,0,0,0,0,0,0,0
6ca9bcadb02e78fa356812793f5940e7,0,0,0,0,0,480,262,0,48,0,610,1211,299,0,0,0,74,176,152,0,0,0,0,22,0,125,0,0,0,94,71,0,0,68,75,47,0,0,28,979,416,354,0,0,158,200,160,0,0,48,112,329,139,291,0,0,0,242,332,334,920,0,0,0,0,145,262,722,0,0,0,61,73,117,0,0,0,0,0,0,0,136,0,0,0,0,440,38,60,0,0,0,24,211,0,176,0,0,0,0,250,101,0,0,0,0,0,0,0,0,0,0,0,0,59,0,120,0,0,197,107,0,0,0,0,0,120
